translation,importance
"{'en': '100%', 'af': '100%'}",0.1020457866536775
"{'en': '_Task', 'af': '_Taak'}",0.1020457866536775
"{'en': '%1', 'af': '@ item/ plain'}",0.1020457866536775
"{'en': '_Scores', 'af': '_Tellings'}",0.1020457866536775
"{'en': '_Tools', 'af': '_Gereedskap'}",0.1020457866536775
"{'en': '& Properties', 'af': 'Projek Opsies...'}",0.1020457866536775
"{'en': '_Tasks', 'af': '_Take'}",0.1020457866536775
"{'en': '_Shuffle', 'af': '_Skommel'}",0.1020457866536775
"{'en': '_Properties', 'af': '_Eienskappe'}",0.1020457866536775
"{'en': '_minutes', 'af': '_minute'}",0.1020457866536775
"{'en': '_Preferences', 'af': 'Voorkeure'}",0.1020457866536775
"{'en': '_Sidebar', 'af': '_Kantbalk'}",0.1020457866536775
"{'en': 'time(s )', 'af': 'tyd( s )'}",0.1020457866536775
"{'en': '_Underline', 'af': 'Gebruik onderstreep'}",0.1020457866536775
"{'en': '_Project', 'af': '_Projek'}",0.1020457866536775
"{'en': '_User', 'af': 'Gebr_uiker'}",0.1020457866536775
"{'en': '_Properties', 'af': '_Eienskappe'}",0.1020457866536775
"{'en': '0%', 'af': '0%'}",0.1020457866536775
"{'en': '_Categories', 'af': '_Kategorieë'}",0.1020457866536775
"{'en': '_Options', 'af': '_Laai keuses'}",0.1020457866536775
"{'en': '_Defaults', 'af': '_Verstekwaardes'}",0.1020457866536775
"{'en': '1600%', 'af': '1600%'}",0.1020457866536775
"{'en': '_Shuffle', 'af': 'Harwar'}",0.1020457866536775
"{'en': '_Classification', 'af': '_Klassifikasie'}",0.1020457866536775
"{'en': '_Harddisk', 'af': '_Hardeskyf'}",0.1020457866536775
"{'en': '_Preferences', 'af': '_Voorkeure'}",0.1020457866536775
"{'en': '_Settings', 'af': '_Opstelling'}",0.1020457866536775
"{'en': 'licencees;', 'af': 'ander lisensiehouers sal benadeel nie;'}",0.1020457866536775
"{'en': '_Extract', 'af': '_Pak uit'}",0.1020457866536775
"{'en': '%2is', 'af': '%2is.'}",0.1020457866536775
"{'en': '_Project', 'af': '_Projek'}",0.1020457866536775
"{'en': '_Confidential', 'af': '_Vertroulik'}",0.1020457866536775
"{'en': '_Properties', 'af': '_Eienskappe'}",0.1020457866536775
"{'en': '-----Original Message-----', 'af': '-----Oorspronklike boodskap-----'}",0.1020457866536775
"{'en': '_Settings', 'af': '_Opstelling'}",0.1020457866536775
"{'en': '_Archive', 'af': '_Argief'}",0.1020457866536775
"{'en': '_System', 'af': '_Stelsel'}",0.1020457866536775
"{'en': '_Bin', 'af': '_Bin'}",0.1020457866536775
"{'en': '_Autohide', 'af': '_Outoverberg'}",0.1020457866536775
"{'en': '175%', 'af': '175%'}",0.1020457866536775
"{'en': '70%', 'af': '70%'}",0.1020457866536775
"{'en': 'by T_ype', 'af': 'Volgens _tipe'}",0.1020457866536775
"{'en': '_Pause', 'af': '_Laat wag'}",0.1020457866536775
"{'en': '_Tools', 'af': '_Nutsgoed'}",0.1020457866536775
"{'en': '_Tasks', 'af': '_Take'}",0.1020457866536775
"{'en': '_Settings', 'af': '_Opstelling'}",0.1020457866536775
"{'en': '%B', 'af': 'CalItem'}",0.1005845104724793
"{'en': 'Pu_blic', 'af': 'Pu_bliek'}",0.0981490501704822
"{'en': 'Genre:', 'af': 'Genre:'}",0.0981490501704822
"{'en': 'Available St_rategies', 'af': 'Beskikbare st_rategieë'}",0.0981490501704822
"{'en': 'XYZ/ Alpha', 'af': 'Cmyk + alfa kanaal'}",0.0981490501704822
"{'en': 'Africa/ Kigali', 'af': 'Afrika/ Kigali'}",0.0981490501704822
"{'en': 'Or_ganizer:', 'af': 'Or_ganiseerder:'}",0.0981490501704822
"{'en': 'IMSIN(string )', 'af': 'Imsin( string )'}",0.0981490501704822
"{'en': 'America/ Santo_Domingo', 'af': 'America/ Santo_ Domingo'}",0.0981490501704822
"{'en': 'Find Pre_vious', 'af': 'Vind vor_ige'}",0.0981490501704822
"{'en': 'Begin:', 'af': 'Belize'}",0.0981490501704822
"{'en': 'Com-10', 'af': 'Com- 10'}",0.0981490501704822
"{'en': 'Europe/ Vaduz', 'af': 'Europa/ Vaduz'}",0.0981490501704822
"{'en': 'H_ide', 'af': '_Versteek'}",0.0981490501704822
"{'en': 'Ch_aracter:', 'af': 'K_arakter:'}",0.0981490501704822
"{'en': 'A_ttach', 'af': '_Heg aan'}",0.0981490501704822
"{'en': 'Africa/ Freetown', 'af': 'Afrika/ Freetown'}",0.0981490501704822
"{'en': 'Digest:', 'af': 'MD5 bondel:'}",0.0981490501704822
"{'en': 'Fi_nd', 'af': 'Vi_nd'}",0.0981490501704822
"{'en': 'Indian/ Cocos', 'af': 'IndiÃ«/ Cocos'}",0.0981490501704822
"{'en': 'T_hu', 'af': 'D_o.'}",0.0981490501704822
"{'en': 'Isotopesize:', 'af': 'Allotrope'}",0.0981490501704822
"{'en': 'C_hat', 'af': '_Gesels'}",0.0981490501704822
"{'en': 'Me:', 'af': 'Ek:'}",0.0981490501704822
"{'en': 'Me:', 'af': 'Ek:'}",0.0981490501704822
"{'en': 'ACOS(Float)', 'af': 'Acos( Dryf)'}",0.0981490501704822
"{'en': 'Username:', 'af': 'G_ebruikernaam'}",0.0981490501704822
"{'en': 'Server:', 'af': '_Bediener:'}",0.0981490501704822
"{'en': 'Filling :', 'af': 'Opvul :'}",0.0981490501704822
"{'en': 'Created:', 'af': 'Geskep:'}",0.0981490501704822
"{'en': 'Drawn:', 'af': 'Gelykop:'}",0.0981490501704822
"{'en': 'Wrong :', 'af': 'Verkeerde :'}",0.0981490501704822
"{'en': 'St. Cloud', 'af': 'St. WolkCity name (optional, probably does not need a translation)'}",0.0981490501704822
"{'en': ""N'djamina"", 'af': 'LeonCity in Charente- Maritime France'}",0.0981490501704822
"{'en': ""Ra'anana"", 'af': 'City in British Columbia Canada'}",0.0981490501704822
"{'en': 'Kg/ m³', 'af': '% 1 g/ cm^3density unit symbol'}",0.0981490501704822
"{'en': 'SECONDS(time)', 'af': 'Sekondes( tyd)'}",0.0981490501704822
"{'en': 'Us_ername:', 'af': 'G_ebruikernaam'}",0.0981490501704822
"{'en': 'America/ St_Johns', 'af': 'Amerika/ St_ Johns'}",0.0981490501704822
"{'en': 'America/ Louisville', 'af': 'Amerika/ Louisville'}",0.0981490501704822
"{'en': 'Modified:', 'af': 'Veranderde:'}",0.0981490501704822
"{'en': 'A_pply', 'af': '_Pas toe'}",0.0981490501704822
"{'en': 'Refresh:', 'af': 'Vervris Tempo'}",0.0981490501704822
"{'en': 'Username:', 'af': 'Gebruikernaam:'}",0.0981490501704822
"{'en': 'Start:', 'af': 'Begin:'}",0.0981490501704822
"{'en': 'J. Awal', 'af': 'J. Awal'}",0.0981490501704822
"{'en': 'Specified:', 'af': 'Spesifiseer'}",0.0981490501704822
"{'en': 'Constant :', 'af': 'Konstantes'}",0.0981490501704822
"{'en': 'Vaporous:', 'af': 'Damp'}",0.0981490501704822
"{'en': ""N'djamina"", 'af': 'BahrainCity in Algeria'}",0.0981490501704822
"{'en': 'Africa/ Dar_es_Salaam', 'af': 'Afrika/ Dar_ es_ Salaam'}",0.0981490501704822
"{'en': 'Lat:', 'af': 'Latyn: seconds'}",0.0981490501704822
"{'en': 'America/ St_Thomas', 'af': 'Amerika/ St_ Thomas'}",0.0981490501704822
"{'en': 'Start:', 'af': 'Begin:'}",0.0981490501704822
"{'en': 'Digest :', 'af': 'MD5 bondel :'}",0.0981490501704822
"{'en': 'U_nindent', 'af': 'Ont_keep'}",0.0981490501704822
"{'en': 'EKg/ m³', 'af': '% 1 g/ cm^3density unit symbol'}",0.0981490501704822
"{'en': 'You:', 'af': 'U:'}",0.0981490501704822
"{'en': 'A_ttach', 'af': '_Heg aan'}",0.0981490501704822
"{'en': 'Alt+1', 'af': 'Alt+1'}",0.0981490501704822
"{'en': 'Repeat :', 'af': 'Reflekteer'}",0.0981490501704822
"{'en': 'Sig_natures', 'af': 'Handtekeninge'}",0.0981490501704822
"{'en': 'Untitled-%d', 'af': 'Naamloos-%d'}",0.0981490501704822
"{'en': 'A_pply', 'af': '_Pas toe'}",0.0981490501704822
"{'en': 'No_w', 'af': 'No_u'}",0.0981490501704822
"{'en': 'Europe/ Dublin', 'af': 'Europa/ Dublin'}",0.0981490501704822
"{'en': 'ACOSH(Float)', 'af': 'Acosh( Dryf)'}",0.0981490501704822
"{'en': ""Donets'k"", 'af': 'LawrenceCity in Germany'}",0.0981490501704822
"{'en': 'Stat_usbar', 'af': 'Stat_usbalk'}",0.0981490501704822
"{'en': 'T_hu', 'af': 'D_o.'}",0.0981490501704822
"{'en': 'St. Albans', 'af': 'PlaneetCity in Germany'}",0.0981490501704822
"{'en': 'Acce_pt all', 'af': '_Aanvaar almal'}",0.0981490501704822
"{'en': 'Wor_k:', 'af': 'Wer_k:'}",0.0981490501704822
"{'en': 'Ac_tivate All', 'af': 'Ak_tiveer almal'}",0.0981490501704822
"{'en': 'America/ Belize', 'af': 'Amerika/ Belize'}",0.0981490501704822
"{'en': 'Confi_gure', 'af': '_Konfigureer'}",0.0981490501704822
"{'en': 'C_ost:', 'af': 'K_oste:'}",0.0981490501704822
"{'en': 'Atlantic/ South_Georgia', 'af': 'Atlantiese_ Oseaan/ Emzansi_ Georgia'}",0.0981490501704822
"{'en': 'Key:', 'af': 'Sleutel:'}",0.0981490501704822
"{'en': 'Indian/ Kerguelen', 'af': 'IndiÃ«/ Kerguelen'}",0.0981490501704822
"{'en': 'Asia/ Baghdad', 'af': 'AsiÃ«/ Baghdad'}",0.0981490501704822
"{'en': 'ROWS(reference )', 'af': 'Rye( verwysing )'}",0.0981490501704822
"{'en': 'After :', 'af': 'Na :'}",0.0981490501704822
"{'en': 'Username:', 'af': 'Gebruikernaam:'}",0.0981490501704822
"{'en': 'New/ Unread', 'af': 'Ongelees'}",0.0981490501704822
"{'en': 'C_ontinue', 'af': 'Gaan v_oort'}",0.0981490501704822
"{'en': 'U_sername:', 'af': '_Gebruikernaam:'}",0.0981490501704822
"{'en': 'Visit Weather.com', 'af': 'Besoek Weather.com'}",0.0981490501704822
"{'en': 'C_onfigure', 'af': '_Opstelling'}",0.0981490501704822
"{'en': 'C_opy', 'af': 'K_opieer'}",0.0981490501704822
"{'en': 'St_atusbar', 'af': 'St_atusbalk'}",0.0981490501704822
"{'en': 'America/ Scoresbysund', 'af': 'Amerika/ Scoresbysund'}",0.0981490501704822
"{'en': 'JD :', 'af': 'sekondessecond'}",0.0966877739892839
"{'en': 'DVD+R', 'af': 'DVD+R'}",0.0966877739892839
"{'en': 'DVD+R', 'af': 'DVD+R'}",0.0966877739892839
"{'en': '_Important', 'af': '_Belangrik'}",0.0964442279590842
"{'en': '_Sat', 'af': 'S_a.'}",0.0964442279590842
"{'en': '_Help', 'af': '_Hulp'}",0.0964442279590842
"{'en': '_Clear', 'af': '_Verwyder'}",0.0964442279590842
"{'en': '1.55', 'af': '1. 55'}",0.0964442279590842
"{'en': '_Launch', 'af': '_Lanseer'}",0.0964442279590842
"{'en': '-unnamed-', 'af': '- unnamed -'}",0.0964442279590842
"{'en': '_Deactivate', 'af': '_Deaktiveer'}",0.0964442279590842
"{'en': '_Close', 'af': '_Sluit'}",0.0964442279590842
"{'en': '_Leave', 'af': 'Verlaat'}",0.0964442279590842
"{'en': '_Hide', 'af': '_Versteek'}",0.0964442279590842
"{'en': 'year(s)', 'af': 'Jare'}",0.0964442279590842
"{'en': '& Save', 'af': 'GrootteQDialogButtonBox'}",0.0964442279590842
"{'en': '_Copy', 'af': '_Kopieer'}",0.0964442279590842
"{'en': '_Remove', 'af': 'Ve_rwyder'}",0.0964442279590842
"{'en': '& Loop', 'af': '& Lus'}",0.0964442279590842
"{'en': '& Print', 'af': 'Ikalender'}",0.0964442279590842
"{'en': 'style%1', 'af': 'Styl :'}",0.0964442279590842
"{'en': '_Add', 'af': '_Voeg by'}",0.0964442279590842
"{'en': '_Continue', 'af': '_Gaan voort'}",0.0964442279590842
"{'en': '_Unlock', 'af': 'Sl_uit oop'}",0.0964442279590842
"{'en': '_Clear', 'af': '_Verwyder'}",0.0964442279590842
"{'en': '& General', 'af': 'Algemeen@ title: window'}",0.0964442279590842
"{'en': '0.74', 'af': '0. 74'}",0.0964442279590842
"{'en': '& CloseDocument', 'af': 'Maak Dokument toe'}",0.0964442279590842
"{'en': '_Hard', 'af': '_Moeilik'}",0.0964442279590842
"{'en': 'i_n', 'af': 'i_n'}",0.0964442279590842
"{'en': '_Synchronize', 'af': 'Sinchroniseer'}",0.0964442279590842
"{'en': '_Add', 'af': '_Voeg by'}",0.0964442279590842
"{'en': '& Romanian', 'af': 'Romeense'}",0.0964442279590842
"{'en': '_Close', 'af': '_Sluit'}",0.0964442279590842
"{'en': '_Close', 'af': '_Sluit'}",0.0964442279590842
"{'en': '_2×2', 'af': '_2×2'}",0.0964442279590842
"{'en': '- Wait', 'af': 'Wag.'}",0.0964442279590842
"{'en': '_Move', 'af': '_Skuif'}",0.0964442279590842
"{'en': '8.9', 'af': '8. 9'}",0.0964442279590842
"{'en': '_Help', 'af': '_Hulp'}",0.0964442279590842
"{'en': '_Mon', 'af': '_Ma.'}",0.0964442279590842
"{'en': '& Redo', 'af': 'Herstel herroep'}",0.0964442279590842
"{'en': 'pi/2', 'af': 'pi/ 2'}",0.0964442279590842
"{'en': '_Private', 'af': '_Privaat'}",0.0964442279590842
"{'en': '00:00', 'af': '2000. 0Sky object passing below the horizon'}",0.0964442279590842
"{'en': '%6d', 'af': '%6d'}",0.0964442279590842
"{'en': '_Later', 'af': '_Later'}",0.0964442279590842
"{'en': '_Help', 'af': '_Hulp'}",0.0964442279590842
"{'en': '_Install', 'af': '_Installeer'}",0.0964442279590842
"{'en': '_Hide', 'af': '_Versteek'}",0.0964442279590842
"{'en': '& Initialize', 'af': 'Inisialiseer'}",0.0964442279590842
"{'en': '- Yes', 'af': 'Ja?'}",0.0964442279590842
"{'en': 'month(s)', 'af': 'maand(e)'}",0.0964442279590842
"{'en': '3.1', 'af': '3. 1'}",0.0964442279590842
"{'en': '_Remove', 'af': 'Ve_rwyder'}",0.0964442279590842
"{'en': '& Fetch', 'af': 'Aanheg'}",0.0964442279590842
"{'en': '& Bold', 'af': 'Vetdruk'}",0.0964442279590842
"{'en': '0.94', 'af': '0. 94'}",0.0964442279590842
"{'en': '_Cancel', 'af': '_Kanselleer afmelding'}",0.0964442279590842
"{'en': '3.500', 'af': '3. 500'}",0.0964442279590842
"{'en': 'week(s )', 'af': 'Weke'}",0.0964442279590842
"{'en': '_Read', 'af': '_Lees'}",0.0964442279590842
"{'en': '_Remove', 'af': 'Ve_rwyder'}",0.0964442279590842
"{'en': '_Add', 'af': '_Voeg by'}",0.0964442279590842
"{'en': '_Overwrite', 'af': '_Oorskryf'}",0.0964442279590842
"{'en': '_16:9', 'af': '_16:9'}",0.0964442279590842
"{'en': '& Add', 'af': '...'}",0.0964442279590842
"{'en': '& Response', 'af': 'Antwoord'}",0.0964442279590842
"{'en': '_Copy', 'af': '_Kopieer'}",0.0964442279590842
"{'en': '_Help', 'af': '_Hulp'}",0.0964442279590842
"{'en': 'degF,˚F', 'af': 'degF,˚F'}",0.0964442279590842
"{'en': '3.75', 'af': '3. 75'}",0.0964442279590842
"{'en': '& Sendmail', 'af': 'Stuur pos@ label: listbox'}",0.0964442279590842
"{'en': '3.80', 'af': '3. 80'}",0.0964442279590842
"{'en': '0.65', 'af': '0. 65'}",0.0964442279590842
"{'en': '_Username', 'af': 'Gebr_uikernaam'}",0.0964442279590842
"{'en': '_Resign', 'af': '_Gee op'}",0.0964442279590842
"{'en': 'degC,˚C', 'af': 'degC,˚C'}",0.0964442279590842
"{'en': '4.450', 'af': '4. 450'}",0.0964442279590842
"{'en': '& Paste', 'af': 'Plak'}",0.0964442279590842
"{'en': '% Complete', 'af': '% voltooid'}",0.0964442279590842
"{'en': '_Resize', 'af': 'Verstel _grootte'}",0.0964442279590842
"{'en': '_Clear', 'af': '_Verwyder'}",0.0964442279590842
"{'en': '_Read', 'af': '_Gelees'}",0.0964442279590842
"{'en': '& Track', 'af': 'Snit'}",0.0964442279590842
"{'en': '0.50', 'af': '0. 50'}",0.0964442279590842
"{'en': '_Deal', 'af': '_Deel uit'}",0.0964442279590842
"{'en': '& Reset', 'af': 'Herstel'}",0.0964442279590842
"{'en': '_Hard', 'af': '_Moeilik'}",0.0964442279590842
"{'en': '& East', 'af': 'Oos'}",0.0964442279590842
"{'en': '_Rename', 'af': 'He_rnoem'}",0.0964442279590842
"{'en': '-', 'af': '-'}",0.0964442279590842
"{'en': '_Deal', 'af': '_Deel uit'}",0.0964442279590842
"{'en': '_Copy', 'af': '_Kopieer'}",0.0964442279590842
"{'en': '_Replace', 'af': 'Antwoo_rd'}",0.0964442279590842
"{'en': '8.500', 'af': '8. 500'}",0.0964442279590842
"{'en': '& Share', 'af': 'Deel met ander mense'}",0.0964442279590842
"{'en': '0.36', 'af': '0. 36'}",0.0964442279590842
"{'en': '=', 'af': '='}",0.0964442279590842
"{'en': '3.15', 'af': '3. 15'}",0.0964442279590842
"{'en': '_Cancel', 'af': '_Kanselleer'}",0.0964442279590842
"{'en': '_Dec', 'af': '_Des'}",0.0964442279590842
"{'en': '8.3', 'af': '8. 3'}",0.0964442279590842
"{'en': '& Alignment', 'af': 'Oplyn'}",0.0964442279590842
"{'en': 'minute(s)', 'af': 'minuut(e)'}",0.0964442279590842
"{'en': '_Reset', 'af': '_Terugstel_Restart"" is the menu item \'Game->Restart\', implies ""Restart Game'}",0.0964442279590842
"{'en': '_Send', 'af': '_Stuur'}",0.0964442279590842
"{'en': '& History', 'af': 'Geskiedenis'}",0.0964442279590842
"{'en': '_Read', 'af': '_Gelees'}",0.0964442279590842
"{'en': '_Deal', 'af': '_Deel uit'}",0.0964442279590842
"{'en': '& Forward', 'af': 'Stuur aan'}",0.0964442279590842
"{'en': '7.2', 'af': '7. 2'}",0.0964442279590842
"{'en': 'hKg/ m³', 'af': '% 1 g/ cm^3density unit symbol'}",0.0964442279590842
"{'en': '_Clear', 'af': '_Verwyder'}",0.0964442279590842
"{'en': '& Articles', 'af': 'Aktikels'}",0.0964442279590842
"{'en': '& Closeable', 'af': 'Toemaakbaar'}",0.0964442279590842
"{'en': '_Set', 'af': '_Stel'}",0.0964442279590842
"{'en': '_Select', 'af': '_Kies'}",0.0964442279590842
"{'en': '_Move', 'af': '_Skuif'}",0.0964442279590842
"{'en': '%H:%M:%S', 'af': '%H:%M:%SMay 01May 1'}",0.094982951777886
"{'en': '%H:%M:%S', 'af': '%H:%M:%SMay 01May 1'}",0.094982951777886
